gene_id	A2780_down	UWB_BRCAdef_down	PEO1_down
SKA1	TRUE	FALSE	FALSE
ZDHHC24	TRUE	FALSE	FALSE
SAP25	TRUE	FALSE	TRUE
GRIK5	TRUE	FALSE	TRUE
ATG4A	TRUE	TRUE	FALSE
CCNT2	TRUE	FALSE	FALSE
RALGPS2	TRUE	TRUE	FALSE
ZNF614	TRUE	FALSE	FALSE
ENTPD8	TRUE	FALSE	FALSE
CAPN7	TRUE	FALSE	FALSE
S100A5	TRUE	FALSE	FALSE
CDIPT	TRUE	FALSE	FALSE
TFR2	TRUE	TRUE	FALSE
HRAS	TRUE	FALSE	FALSE
GNAQ	TRUE	TRUE	TRUE
METRN	TRUE	FALSE	TRUE
ARHGDIA	TRUE	FALSE	FALSE
PPP2R5C	TRUE	FALSE	FALSE
ERAP2	TRUE	FALSE	FALSE
PTBP2	TRUE	TRUE	FALSE
CCDC102B	TRUE	FALSE	FALSE
MYO9A	TRUE	FALSE	FALSE
OAZ3	TRUE	FALSE	FALSE
WDR83	TRUE	FALSE	FALSE
IPMK	TRUE	FALSE	FALSE
IDI1	TRUE	TRUE	FALSE
C19orf24	TRUE	FALSE	FALSE
TEAD4	TRUE	FALSE	FALSE
GGPS1	TRUE	FALSE	FALSE
HLTF	TRUE	FALSE	FALSE
NBPF11	TRUE	FALSE	FALSE
TMEM191B	TRUE	FALSE	FALSE
IFIT5	TRUE	TRUE	FALSE
TMEM80	TRUE	FALSE	FALSE
HOXC5	TRUE	FALSE	FALSE
USP8	TRUE	FALSE	FALSE
FAM35A	TRUE	FALSE	FALSE
TMEM183B	TRUE	FALSE	FALSE
ROCK2	TRUE	FALSE	FALSE
SREK1IP1	TRUE	FALSE	FALSE
CLPP	TRUE	FALSE	FALSE
CISD2	TRUE	FALSE	FALSE
NMD3	TRUE	FALSE	FALSE
GOLT1B	TRUE	TRUE	FALSE
CCDC183	TRUE	FALSE	FALSE
NPIPB9	TRUE	FALSE	FALSE
ZNF865	TRUE	FALSE	FALSE
ZNF507	TRUE	TRUE	FALSE
MAP3K10	TRUE	FALSE	FALSE
SMIM15	TRUE	FALSE	FALSE
PQLC1	TRUE	FALSE	TRUE
LTA	TRUE	FALSE	FALSE
ZNF350	TRUE	FALSE	FALSE
ETFRF1	TRUE	FALSE	FALSE
GALNT9	TRUE	FALSE	FALSE
POLR2I	TRUE	FALSE	TRUE
STK26	TRUE	TRUE	FALSE
TMEM240	TRUE	FALSE	FALSE
PARD6A	TRUE	FALSE	FALSE
MOB1B	TRUE	FALSE	FALSE
SENP6	TRUE	FALSE	FALSE
KCNG2	TRUE	FALSE	FALSE
DYX1C1	TRUE	FALSE	FALSE
CD164	TRUE	FALSE	FALSE
HSF2BP	TRUE	FALSE	FALSE
GPSM1	TRUE	FALSE	FALSE
MESDC1	TRUE	FALSE	FALSE
MED14OS	TRUE	FALSE	FALSE
ELOF1	TRUE	FALSE	FALSE
NPFF	TRUE	FALSE	FALSE
FAM228B	TRUE	FALSE	FALSE
TRAM1	TRUE	TRUE	FALSE
ZNRD1	TRUE	FALSE	FALSE
SSBP4	TRUE	FALSE	FALSE
C16orf86	TRUE	FALSE	FALSE
ZNF292	TRUE	FALSE	FALSE
FSCN2	TRUE	FALSE	FALSE
SLC16A13	TRUE	TRUE	FALSE
C9orf24	TRUE	FALSE	FALSE
DTWD1	TRUE	FALSE	FALSE
INSL4	TRUE	FALSE	FALSE
ZBTB12	TRUE	FALSE	FALSE
ASAH2B	TRUE	TRUE	FALSE
TANK	TRUE	FALSE	FALSE
NFKBIL1	TRUE	FALSE	FALSE
RB1CC1	TRUE	FALSE	FALSE
RMI1	TRUE	FALSE	FALSE
ZBTB22	TRUE	FALSE	FALSE
KCTD11	TRUE	FALSE	FALSE
SDAD1	TRUE	FALSE	FALSE
SGMS2	TRUE	TRUE	FALSE
ETAA1	TRUE	FALSE	FALSE
RHOF	TRUE	FALSE	FALSE
LAMTOR2	TRUE	FALSE	FALSE
HAGHL	TRUE	FALSE	FALSE
POLR3G	TRUE	FALSE	FALSE
MRPL47	TRUE	FALSE	FALSE
TRAPPC6B	TRUE	TRUE	FALSE
FBXO16	TRUE	FALSE	FALSE
XRN1	TRUE	FALSE	FALSE
CCDC65	TRUE	FALSE	FALSE
PPIL3	TRUE	FALSE	FALSE
UCHL5	TRUE	FALSE	FALSE
CCDC106	TRUE	FALSE	FALSE
TMEM198	TRUE	FALSE	TRUE
CLDN12	TRUE	FALSE	FALSE
ELMOD2	TRUE	FALSE	FALSE
C19orf18	TRUE	FALSE	FALSE
DNAJB14	TRUE	FALSE	FALSE
ARL15	TRUE	FALSE	FALSE
CDC14A	TRUE	FALSE	FALSE
PQBP1	TRUE	FALSE	FALSE
ATF2	TRUE	FALSE	FALSE
PTPA	TRUE	FALSE	FALSE
KATNBL1	TRUE	FALSE	FALSE
PRRX2	TRUE	FALSE	FALSE
RAD50	TRUE	FALSE	FALSE
TSSC4	TRUE	FALSE	FALSE
NKX6-2	TRUE	FALSE	FALSE
BORCS6	TRUE	FALSE	FALSE
GDPGP1	TRUE	FALSE	FALSE
ANAPC11	TRUE	FALSE	FALSE
CCDC82	TRUE	FALSE	FALSE
CAMSAP2	TRUE	TRUE	FALSE
CACFD1	TRUE	FALSE	FALSE
NEDD1	TRUE	TRUE	FALSE
HIST1H2BD	TRUE	FALSE	FALSE
ZNF595	TRUE	FALSE	FALSE
FAR1	TRUE	FALSE	FALSE
MAMSTR	TRUE	FALSE	FALSE
LRRC56	TRUE	FALSE	FALSE
ZNF852	TRUE	FALSE	FALSE
ACOT1	TRUE	TRUE	FALSE
ADAMTS13	TRUE	FALSE	FALSE
BLZF1	TRUE	TRUE	FALSE
LCN12	TRUE	FALSE	FALSE
CNPPD1	TRUE	FALSE	FALSE
GNPDA2	TRUE	FALSE	FALSE
C5orf24	TRUE	FALSE	FALSE
MIPOL1	TRUE	TRUE	FALSE
FKTN	TRUE	FALSE	FALSE
TMEM269	TRUE	FALSE	FALSE
RINT1	TRUE	FALSE	FALSE
ATRX	TRUE	TRUE	FALSE
IL11RA	TRUE	FALSE	FALSE
GIPC1	TRUE	FALSE	FALSE
FAM43A	TRUE	FALSE	FALSE
KLRG1	TRUE	FALSE	FALSE
IL6ST	TRUE	FALSE	FALSE
SPANXA2	TRUE	FALSE	FALSE
RAB24	TRUE	FALSE	FALSE
SMIM8	TRUE	FALSE	FALSE
ZNF92	TRUE	TRUE	TRUE
REM2	TRUE	FALSE	FALSE
HIST1H2BC	TRUE	FALSE	FALSE
HS1BP3	TRUE	FALSE	FALSE
RDH5	TRUE	FALSE	FALSE
KLHL28	TRUE	TRUE	FALSE
PPAN	TRUE	FALSE	FALSE
ERF	TRUE	FALSE	TRUE
DRAM2	TRUE	TRUE	FALSE
NME3	TRUE	FALSE	FALSE
CCDC160	TRUE	FALSE	FALSE
C4orf33	TRUE	FALSE	FALSE
ZNF44	TRUE	FALSE	FALSE
ALX3	TRUE	FALSE	FALSE
POLK	TRUE	FALSE	FALSE
TMEM171	TRUE	TRUE	FALSE
JOSD2	TRUE	FALSE	FALSE
TCEA2	TRUE	FALSE	FALSE
TARBP2	TRUE	FALSE	FALSE
FKBP8	TRUE	FALSE	FALSE
C4orf36	TRUE	FALSE	FALSE
PKN1	TRUE	FALSE	FALSE
CD99	TRUE	FALSE	FALSE
ZNF791	TRUE	FALSE	FALSE
MBLAC1	TRUE	FALSE	FALSE
ZC2HC1A	TRUE	FALSE	FALSE
SENP7	TRUE	FALSE	FALSE
ADAT3	TRUE	FALSE	FALSE
LAT	TRUE	FALSE	FALSE
MAMDC4	TRUE	FALSE	FALSE
PLAC8L1	TRUE	FALSE	FALSE
NPIPA1	TRUE	FALSE	FALSE
TIMM10	TRUE	FALSE	FALSE
BBC3	TRUE	FALSE	FALSE
C4BPB	TRUE	FALSE	FALSE
DDRGK1	TRUE	FALSE	FALSE
KCTD6	TRUE	TRUE	FALSE
MAGOH	TRUE	FALSE	FALSE
ZBTB42	TRUE	FALSE	FALSE
KCTD17	TRUE	FALSE	FALSE
HESX1	TRUE	FALSE	FALSE
CNFN	TRUE	FALSE	FALSE
ZNF195	TRUE	FALSE	FALSE
LAGE3	TRUE	FALSE	FALSE
FCHO2	TRUE	TRUE	FALSE
MT1X	TRUE	FALSE	TRUE
TPPP3	TRUE	FALSE	FALSE
SLC16A11	TRUE	FALSE	FALSE
PCP2	TRUE	FALSE	FALSE
HIST1H3H	TRUE	FALSE	FALSE
PRR5	TRUE	FALSE	TRUE
CD151	TRUE	FALSE	FALSE
HIST1H2BJ	TRUE	FALSE	FALSE
TMEM256	TRUE	FALSE	FALSE
HIST1H3B	TRUE	FALSE	FALSE
FGF22	TRUE	FALSE	FALSE
LOC730098	TRUE	FALSE	FALSE
SAP30	TRUE	FALSE	FALSE
B4GALNT4	TRUE	FALSE	FALSE
HIST1H2AI	TRUE	FALSE	FALSE
GTF2IRD2	TRUE	FALSE	FALSE
NUDT18	TRUE	FALSE	FALSE
HIST1H2AK	TRUE	FALSE	FALSE
C1orf122	TRUE	FALSE	FALSE
DNLZ	TRUE	FALSE	FALSE
H1FX	TRUE	FALSE	FALSE
HOXA6	TRUE	FALSE	FALSE
HIST1H2AC	TRUE	FALSE	FALSE
SCRG1	TRUE	FALSE	FALSE
C6orf52	TRUE	FALSE	FALSE
NPIPA2	TRUE	FALSE	FALSE
BEX3	TRUE	TRUE	FALSE
NRN1L	TRUE	FALSE	FALSE
IRF2BP1	TRUE	FALSE	FALSE
HIST1H4K	TRUE	FALSE	FALSE
NPIPB8	TRUE	FALSE	FALSE
PRAC1	TRUE	FALSE	FALSE
C19orf73	TRUE	FALSE	FALSE
PFDN6	TRUE	FALSE	FALSE
FAM229A	TRUE	FALSE	FALSE
MCRIP1	TRUE	FALSE	FALSE
NUDT3	TRUE	FALSE	FALSE
C7orf50	TRUE	FALSE	FALSE
AKAP17A	TRUE	FALSE	FALSE
GPR89B	TRUE	FALSE	FALSE
RGPD6	TRUE	FALSE	FALSE
SLC25A6	TRUE	FALSE	FALSE
BOLA2-SMG1P6	TRUE	FALSE	FALSE
EHF	FALSE	TRUE	FALSE
ADAMTS12	FALSE	TRUE	FALSE
SLC34A2	FALSE	TRUE	FALSE
TFDP1	FALSE	TRUE	FALSE
PCDH19	FALSE	TRUE	FALSE
C3	FALSE	TRUE	FALSE
LCN2	FALSE	TRUE	FALSE
ALDH1L2	FALSE	TRUE	FALSE
HEPHL1	FALSE	TRUE	FALSE
IFI44L	FALSE	TRUE	FALSE
MGST1	FALSE	TRUE	FALSE
CXCL8	FALSE	TRUE	FALSE
LIMA1	FALSE	TRUE	FALSE
CEMIP2	FALSE	TRUE	FALSE
SUN3	FALSE	TRUE	FALSE
OAS2	FALSE	TRUE	FALSE
SLPI	FALSE	TRUE	TRUE
S100A14	FALSE	TRUE	FALSE
MX1	FALSE	TRUE	FALSE
ACSS2	FALSE	TRUE	FALSE
IFI16	FALSE	TRUE	FALSE
PRSS12	FALSE	TRUE	FALSE
GSTO2	FALSE	TRUE	FALSE
IFI44	FALSE	TRUE	FALSE
NID1	FALSE	TRUE	FALSE
RYR2	FALSE	TRUE	FALSE
IFI6	FALSE	TRUE	FALSE
PNP	FALSE	TRUE	FALSE
M1AP	FALSE	TRUE	FALSE
IL1RL1	FALSE	TRUE	FALSE
SUPT16H	FALSE	TRUE	FALSE
CD46	FALSE	TRUE	FALSE
NTNG1	FALSE	TRUE	FALSE
REC8	FALSE	TRUE	TRUE
CTSS	FALSE	TRUE	FALSE
XK	FALSE	TRUE	FALSE
TMCO3	FALSE	TRUE	FALSE
MEST	FALSE	TRUE	TRUE
CD47	FALSE	TRUE	TRUE
FTL	FALSE	TRUE	FALSE
PYGL	FALSE	TRUE	FALSE
LPAR3	FALSE	TRUE	FALSE
PLOD2	FALSE	TRUE	FALSE
ZDHHC4	FALSE	TRUE	FALSE
CXCL5	FALSE	TRUE	FALSE
PRMT5	FALSE	TRUE	FALSE
SEC23B	FALSE	TRUE	FALSE
OAS3	FALSE	TRUE	FALSE
ATP2B4	FALSE	TRUE	FALSE
COCH	FALSE	TRUE	FALSE
IRF9	FALSE	TRUE	FALSE
NIBAN1	FALSE	TRUE	FALSE
IFI27	FALSE	TRUE	FALSE
HKDC1	FALSE	TRUE	TRUE
LAMA4	FALSE	TRUE	TRUE
MAP7D2	FALSE	TRUE	FALSE
PSME2	FALSE	TRUE	FALSE
PRTFDC1	FALSE	TRUE	FALSE
HSP90B1	FALSE	TRUE	FALSE
CDK2	FALSE	TRUE	FALSE
IL1A	FALSE	TRUE	FALSE
CKAP4	FALSE	TRUE	FALSE
NRP2	FALSE	TRUE	TRUE
AHCYL1	FALSE	TRUE	FALSE
CCDC146	FALSE	TRUE	FALSE
STAT1	FALSE	TRUE	FALSE
PARP14	FALSE	TRUE	FALSE
ATP13A3	FALSE	TRUE	FALSE
CMBL	FALSE	TRUE	FALSE
DNAJA4	FALSE	TRUE	FALSE
ARHGAP5	FALSE	TRUE	FALSE
PALMD	FALSE	TRUE	FALSE
MATN2	FALSE	TRUE	FALSE
PTGS1	FALSE	TRUE	FALSE
FAM107B	FALSE	TRUE	FALSE
PI3	FALSE	TRUE	FALSE
ICAM1	FALSE	TRUE	FALSE
LRRC8D	FALSE	TRUE	TRUE
TMBIM6	FALSE	TRUE	FALSE
AGMAT	FALSE	TRUE	FALSE
GPD2	FALSE	TRUE	FALSE
BHMT2	FALSE	TRUE	FALSE
CC2D2A	FALSE	TRUE	TRUE
DDX60	FALSE	TRUE	FALSE
LIMCH1	FALSE	TRUE	FALSE
SLC43A3	FALSE	TRUE	FALSE
LIPG	FALSE	TRUE	FALSE
CD44	FALSE	TRUE	FALSE
ESD	FALSE	TRUE	FALSE
ANXA7	FALSE	TRUE	FALSE
OAS1	FALSE	TRUE	FALSE
SGMS1	FALSE	TRUE	FALSE
CLDN11	FALSE	TRUE	TRUE
IPO5	FALSE	TRUE	FALSE
ARHGDIB	FALSE	TRUE	FALSE
C9orf64	FALSE	TRUE	FALSE
TSPAN6	FALSE	TRUE	FALSE
H1-0	FALSE	TRUE	FALSE
VGLL1	FALSE	TRUE	FALSE
NUDT16P1	FALSE	TRUE	FALSE
SPTLC3	FALSE	TRUE	FALSE
ERMP1	FALSE	TRUE	TRUE
SNTB1	FALSE	TRUE	FALSE
MORF4L2	FALSE	TRUE	FALSE
CDK1	FALSE	TRUE	FALSE
P3H2	FALSE	TRUE	FALSE
AMMECR1	FALSE	TRUE	FALSE
CCDC80	FALSE	TRUE	FALSE
EPS8	FALSE	TRUE	FALSE
GALNT6	FALSE	TRUE	FALSE
BAZ1A	FALSE	TRUE	FALSE
PARP2	FALSE	TRUE	FALSE
ARHGEF12	FALSE	TRUE	TRUE
TACSTD2	FALSE	TRUE	TRUE
CHRDL1	FALSE	TRUE	TRUE
PDE10A	FALSE	TRUE	FALSE
SERPINE1	FALSE	TRUE	FALSE
GALNT3	FALSE	TRUE	FALSE
CD27-AS1	FALSE	TRUE	FALSE
SMAD3	FALSE	TRUE	FALSE
TRNP1	FALSE	TRUE	FALSE
ERVMER34-1	FALSE	TRUE	FALSE
SLC16A7	FALSE	TRUE	FALSE
PADI1	FALSE	TRUE	FALSE
KRBOX1	FALSE	TRUE	FALSE
ZNF208	FALSE	TRUE	FALSE
KANSL2	FALSE	TRUE	FALSE
DAAM1	FALSE	TRUE	FALSE
KIF4A	FALSE	TRUE	FALSE
TM9SF2	FALSE	TRUE	FALSE
COL8A1	FALSE	TRUE	TRUE
PPHLN1	FALSE	TRUE	FALSE
AJUBA	FALSE	TRUE	FALSE
RACGAP1	FALSE	TRUE	FALSE
ADIPOR1	FALSE	TRUE	FALSE
PARP9	FALSE	TRUE	FALSE
TP53BP2	FALSE	TRUE	FALSE
RAB27A	FALSE	TRUE	FALSE
CLIP4	FALSE	TRUE	FALSE
ADK	FALSE	TRUE	FALSE
GPSM2	FALSE	TRUE	FALSE
NPR3	FALSE	TRUE	FALSE
RAI14	FALSE	TRUE	FALSE
CAPN2	FALSE	TRUE	FALSE
IRF6	FALSE	TRUE	FALSE
MSN	FALSE	TRUE	FALSE
RBP1	FALSE	TRUE	TRUE
CNTN1	FALSE	TRUE	TRUE
IFIT1	FALSE	TRUE	FALSE
KRT18	FALSE	TRUE	FALSE
RLIM	FALSE	TRUE	FALSE
ABCA4	FALSE	TRUE	TRUE
CTSC	FALSE	TRUE	FALSE
PTER	FALSE	TRUE	FALSE
SEC24D	FALSE	TRUE	FALSE
HEATR5A	FALSE	TRUE	FALSE
SFTA1P	FALSE	TRUE	FALSE
FN1	FALSE	TRUE	FALSE
PGRMC1	FALSE	TRUE	FALSE
DOCK9	FALSE	TRUE	FALSE
SCFD1	FALSE	TRUE	FALSE
DAPP1	FALSE	TRUE	FALSE
LEMD1	FALSE	TRUE	FALSE
ADGRF1	FALSE	TRUE	FALSE
PUM3	FALSE	TRUE	FALSE
SPATS2L	FALSE	TRUE	FALSE
CHKA	FALSE	TRUE	FALSE
NT5E	FALSE	TRUE	FALSE
RAB5B	FALSE	TRUE	FALSE
LAMP2	FALSE	TRUE	FALSE
RBM26	FALSE	TRUE	FALSE
SELENOF	FALSE	TRUE	FALSE
CORO1C	FALSE	TRUE	FALSE
TMED2	FALSE	TRUE	FALSE
HPS1	FALSE	TRUE	FALSE
EDNRA	FALSE	TRUE	FALSE
IFIH1	FALSE	TRUE	FALSE
NPC2	FALSE	TRUE	FALSE
DDX47	FALSE	TRUE	FALSE
ADA2	FALSE	TRUE	FALSE
PLCE1	FALSE	TRUE	FALSE
ARHGAP29	FALSE	TRUE	FALSE
PFDN5	FALSE	TRUE	FALSE
MACROD2	FALSE	TRUE	FALSE
FILIP1L	FALSE	TRUE	FALSE
EIF4A2	FALSE	TRUE	FALSE
SDC4	FALSE	TRUE	TRUE
SLC41A1	FALSE	TRUE	FALSE
GABRE	FALSE	TRUE	FALSE
NMI	FALSE	TRUE	FALSE
RGS7	FALSE	TRUE	FALSE
TPP2	FALSE	TRUE	FALSE
TCEAL9	FALSE	TRUE	FALSE
EPSTI1	FALSE	TRUE	FALSE
CTHRC1	FALSE	TRUE	FALSE
C2CD4D-AS1	FALSE	TRUE	FALSE
IVNS1ABP	FALSE	TRUE	FALSE
ACSL4	FALSE	TRUE	FALSE
UPP1	FALSE	TRUE	FALSE
NARS2	FALSE	TRUE	FALSE
ZNF702P	FALSE	TRUE	FALSE
SERPINB7	FALSE	TRUE	FALSE
IPO9	FALSE	TRUE	FALSE
EGLN3	FALSE	TRUE	FALSE
PPP1R1C	FALSE	TRUE	FALSE
PPP1R15B	FALSE	TRUE	FALSE
DSP	FALSE	TRUE	FALSE
HNRNPA1	FALSE	TRUE	FALSE
HNRNPUL2	FALSE	TRUE	FALSE
COL4A5	FALSE	TRUE	FALSE
RPAP3	FALSE	TRUE	FALSE
TWF1	FALSE	TRUE	FALSE
ANK3	FALSE	TRUE	FALSE
NDFIP2	FALSE	TRUE	FALSE
CCN1	FALSE	TRUE	FALSE
BRIX1	FALSE	TRUE	FALSE
HECTD1	FALSE	TRUE	FALSE
STEAP2	FALSE	TRUE	FALSE
SNAPC1	FALSE	TRUE	FALSE
INTS13	FALSE	TRUE	FALSE
SENP1	FALSE	TRUE	FALSE
IL12RB2	FALSE	TRUE	FALSE
ELOVL6	FALSE	TRUE	FALSE
HTATIP2	FALSE	TRUE	FALSE
TM7SF3	FALSE	TRUE	TRUE
GCLM	FALSE	TRUE	FALSE
PGK1	FALSE	TRUE	FALSE
TMED10	FALSE	TRUE	FALSE
TTC5	FALSE	TRUE	FALSE
CELF2	FALSE	TRUE	FALSE
PTGER3	FALSE	TRUE	FALSE
EIF2AK2	FALSE	TRUE	FALSE
OXCT1	FALSE	TRUE	TRUE
MFSD14A	FALSE	TRUE	FALSE
PSMD10	FALSE	TRUE	FALSE
PTGES3	FALSE	TRUE	FALSE
PHACTR4	FALSE	TRUE	FALSE
ADGRL2	FALSE	TRUE	FALSE
HPRT1	FALSE	TRUE	FALSE
DICER1	FALSE	TRUE	FALSE
CTNNAL1	FALSE	TRUE	FALSE
PCID2	FALSE	TRUE	FALSE
LEPR	FALSE	TRUE	FALSE
DDX50	FALSE	TRUE	FALSE
TAF1	FALSE	TRUE	FALSE
ZNF676	FALSE	TRUE	FALSE
MPZL2	FALSE	TRUE	TRUE
GPR180	FALSE	TRUE	FALSE
AADAC	FALSE	TRUE	FALSE
PKP2	FALSE	TRUE	FALSE
TMEM106C	FALSE	TRUE	FALSE
G2E3	FALSE	TRUE	FALSE
KLHL12	FALSE	TRUE	FALSE
SLFN5	FALSE	TRUE	FALSE
TUBA1C	FALSE	TRUE	FALSE
RND3	FALSE	TRUE	FALSE
E2F7	FALSE	TRUE	FALSE
CHD8	FALSE	TRUE	FALSE
SRP54	FALSE	TRUE	FALSE
PLS3	FALSE	TRUE	FALSE
MARS1	FALSE	TRUE	FALSE
AQP5	FALSE	TRUE	FALSE
IL1B	FALSE	TRUE	FALSE
PRPS1	FALSE	TRUE	FALSE
STEAP1	FALSE	TRUE	TRUE
MYCBP2	FALSE	TRUE	FALSE
SQOR	FALSE	TRUE	FALSE
IL18	FALSE	TRUE	FALSE
PSMA6	FALSE	TRUE	FALSE
CCAT1	FALSE	TRUE	FALSE
PSMB5	FALSE	TRUE	FALSE
DDX24	FALSE	TRUE	FALSE
UXS1	FALSE	TRUE	FALSE
ERO1A	FALSE	TRUE	FALSE
CBX5	FALSE	TRUE	FALSE
MACC1	FALSE	TRUE	FALSE
MASTL	FALSE	TRUE	FALSE
PUS7L	FALSE	TRUE	FALSE
TUBA1B	FALSE	TRUE	FALSE
SMIM10	FALSE	TRUE	FALSE
TMEM47	FALSE	TRUE	FALSE
UGGT2	FALSE	TRUE	FALSE
NONO	FALSE	TRUE	FALSE
DLG1	FALSE	TRUE	FALSE
TRIB1	FALSE	TRUE	FALSE
SC5D	FALSE	TRUE	FALSE
XAF1	FALSE	TRUE	FALSE
SLC11A2	FALSE	TRUE	FALSE
C14orf119	FALSE	TRUE	FALSE
CAPZA1	FALSE	TRUE	FALSE
TM9SF1	FALSE	TRUE	FALSE
NUF2	FALSE	TRUE	FALSE
ARNTL2	FALSE	TRUE	FALSE
SPARC	FALSE	TRUE	FALSE
SNX6	FALSE	TRUE	FALSE
DAZAP2	FALSE	TRUE	FALSE
WARS1	FALSE	TRUE	FALSE
HSP90AA1	FALSE	TRUE	FALSE
ATP1A1	FALSE	TRUE	TRUE
ELF3	FALSE	TRUE	TRUE
DMGDH	FALSE	TRUE	FALSE
USP28	FALSE	TRUE	FALSE
TAF1D	FALSE	TRUE	FALSE
MYEOV	FALSE	TRUE	FALSE
IL1RL2	FALSE	TRUE	FALSE
HAUS4	FALSE	TRUE	FALSE
ARF3	FALSE	TRUE	FALSE
ARMCX2	FALSE	TRUE	FALSE
NGRN	FALSE	TRUE	FALSE
TGDS	FALSE	TRUE	FALSE
NRDC	FALSE	TRUE	FALSE
TRAFD1	FALSE	TRUE	FALSE
PLEKHB1	FALSE	TRUE	FALSE
NT5DC3	FALSE	TRUE	FALSE
SMARCA2	FALSE	TRUE	FALSE
NAA20	FALSE	TRUE	FALSE
PRKAG1	FALSE	TRUE	FALSE
SEMA3A	FALSE	TRUE	TRUE
CREG1	FALSE	TRUE	FALSE
GSTM3	FALSE	TRUE	FALSE
PLBD1	FALSE	TRUE	TRUE
DDX60L	FALSE	TRUE	FALSE
KIF2C	FALSE	TRUE	FALSE
DAD1	FALSE	TRUE	FALSE
PSME1	FALSE	TRUE	FALSE
NUP37	FALSE	TRUE	FALSE
RPL36AL	FALSE	TRUE	FALSE
AKT3	FALSE	TRUE	FALSE
FUCA2	FALSE	TRUE	FALSE
PSMA5	FALSE	TRUE	FALSE
PEAK1	FALSE	TRUE	FALSE
R3HDM2	FALSE	TRUE	FALSE
TOX4	FALSE	TRUE	FALSE
FYTTD1	FALSE	TRUE	FALSE
RBM47	FALSE	TRUE	TRUE
NKX2-4	FALSE	TRUE	FALSE
RNPEP	FALSE	TRUE	FALSE
SNRPE	FALSE	TRUE	FALSE
AADACP1	FALSE	TRUE	FALSE
HSPA5	FALSE	TRUE	FALSE
BUB1	FALSE	TRUE	FALSE
MLEC	FALSE	TRUE	FALSE
MGAT5	FALSE	TRUE	FALSE
OSCAR	FALSE	TRUE	FALSE
NCAPD2	FALSE	TRUE	TRUE
WSB2	FALSE	TRUE	FALSE
PFN2	FALSE	TRUE	FALSE
RUBCNL	FALSE	TRUE	FALSE
GOLGA4	FALSE	TRUE	FALSE
SYT1	FALSE	TRUE	FALSE
ZNF229	FALSE	TRUE	TRUE
ME1	FALSE	TRUE	FALSE
FKBP4	FALSE	TRUE	TRUE
MIA3	FALSE	TRUE	FALSE
RPS4X	FALSE	TRUE	FALSE
SARS1	FALSE	TRUE	FALSE
STXBP6	FALSE	TRUE	FALSE
INPP4B	FALSE	TRUE	FALSE
DBT	FALSE	TRUE	FALSE
SNAPC3	FALSE	TRUE	FALSE
CTSL	FALSE	TRUE	FALSE
DEPDC1B	FALSE	TRUE	FALSE
MIS18BP1	FALSE	TRUE	FALSE
PRORP	FALSE	TRUE	FALSE
CCL2	FALSE	TRUE	TRUE
TNFRSF21	FALSE	TRUE	TRUE
KLF8	FALSE	TRUE	FALSE
LOC729970	FALSE	TRUE	FALSE
M6PR	FALSE	TRUE	TRUE
DGKA	FALSE	TRUE	FALSE
ARL1	FALSE	TRUE	FALSE
HDGF	FALSE	TRUE	FALSE
MRPS35	FALSE	TRUE	FALSE
CDC37L1	FALSE	TRUE	FALSE
DNTTIP2	FALSE	TRUE	FALSE
NEDD8	FALSE	TRUE	FALSE
MCM10	FALSE	TRUE	FALSE
GAS2L3	FALSE	TRUE	FALSE
CMAS	FALSE	TRUE	FALSE
MPP4	FALSE	TRUE	FALSE
GOLT1A	FALSE	TRUE	FALSE
SIPA1L1	FALSE	TRUE	FALSE
CXCL1	FALSE	TRUE	TRUE
MBNL2	FALSE	TRUE	FALSE
SCEL	FALSE	TRUE	FALSE
PLSCR1	FALSE	TRUE	FALSE
LTA4H	FALSE	TRUE	FALSE
CDCA7L	FALSE	TRUE	FALSE
PA2G4	FALSE	TRUE	FALSE
PWWP3B	FALSE	TRUE	FALSE
RSRC2	FALSE	TRUE	FALSE
PPP2R1B	FALSE	TRUE	FALSE
UVRAG	FALSE	TRUE	FALSE
RALGAPA1	FALSE	TRUE	FALSE
TNFAIP2	FALSE	TRUE	TRUE
NFKBIA	FALSE	TRUE	FALSE
DUSP4	FALSE	TRUE	FALSE
TCEAL8	FALSE	TRUE	FALSE
GEMIN2	FALSE	TRUE	FALSE
IRAK4	FALSE	TRUE	FALSE
AOX1	FALSE	TRUE	FALSE
FABP5	FALSE	TRUE	FALSE
ACER3	FALSE	TRUE	FALSE
UBE2T	FALSE	TRUE	FALSE
TSPAN1	FALSE	TRUE	TRUE
RAB29	FALSE	TRUE	FALSE
EFNB1	FALSE	TRUE	FALSE
OXA1L	FALSE	TRUE	FALSE
WDR3	FALSE	TRUE	FALSE
LINC00824	FALSE	TRUE	FALSE
UBE2L6	FALSE	TRUE	FALSE
DNAH2	FALSE	TRUE	FALSE
METTL7A	FALSE	TRUE	FALSE
TXNDC12	FALSE	TRUE	FALSE
AMER1	FALSE	TRUE	FALSE
CASP4	FALSE	TRUE	FALSE
STK24	FALSE	TRUE	FALSE
ACSS3	FALSE	TRUE	FALSE
ACTRT3	FALSE	TRUE	FALSE
TGM1	FALSE	TRUE	FALSE
DSTYK	FALSE	TRUE	FALSE
FOXO1	FALSE	TRUE	FALSE
DDX23	FALSE	TRUE	FALSE
METAP2	FALSE	TRUE	FALSE
ANPEP	FALSE	TRUE	TRUE
