pathway	pval	padj	log2err	ES	NES	size	leadingEdge	collection
REACTOME_INITIATION_OF_NUCLEAR_ENVELOPE_NE_REFORMATION	0.9471458773784355	1	0.050702793702934776	-0.23145220259147506	-0.6125758204720521	19		REACTOME
REACTOME_FORMATION_OF_NEURONAL_PROGENITOR_AND_NEURONAL_BAF_NPBAF_AND_NBAF	0.9605809128630706	1	0.04919275210451909	-0.21843620028527794	-0.6123885365564433	24		REACTOME
REACTOME_EVASION_BY_RSV_OF_HOST_INTERFERON_RESPONSES	0.940952380952381	1	0.046230252407761636	0.232180128828871	0.6116638223552329	20		REACTOME
REACTOME_DEADENYLATION_DEPENDENT_MRNA_DECAY	0.9774859287054409	1	0.04380020312998911	0.1927592336468465	0.6116449971061745	53		REACTOME
REACTOME_SUMOYLATION_OF_DNA_REPLICATION_PROTEINS	0.9884836852207294	1	0.0443293451680314	0.19706114286077908	0.6108029985159649	46		REACTOME
REACTOME_OVARIAN_TUMOR_DOMAIN_PROTEASES	0.9830827067669173	1	0.043625124000060564	0.20226569628894198	0.6098978133897437	37		REACTOME
REACTOME_HEDGEHOG_ON_STATE	0.9933035714285714	1	0.05101141320391501	-0.1741431271914295	-0.6087279476188157	72		REACTOME
REACTOME_G0_AND_EARLY_G1	0.959915611814346	1	0.04999139140245922	-0.21201940980328066	-0.6071407147379069	27		REACTOME
REACTOME_SIGNALING_BY_ALK_IN_CANCER	0.9946236559139785	1	0.04090557831720346	0.17257343270658623	0.6065087645538485	85		REACTOME
REACTOME_LYSOSOME_VESICLE_BIOGENESIS	0.9726315789473684	1	0.04929176623126693	-0.20052014032774773	-0.6058688062621032	34		REACTOME
REACTOME_RETROGRADE_TRANSPORT_AT_THE_TRANS_GOLGI_NETWORK	0.9855371900826446	1	0.047829963311422925	-0.18362557562442314	-0.6056925685944821	49		REACTOME
REACTOME_NEGATIVE_REGULATORS_OF_DDX58_IFIH1_SIGNALING	0.9726315789473684	1	0.04929176623126693	-0.2001925349395598	-0.6048789511525763	34		REACTOME
REACTOME_HIV_LIFE_CYCLE	0.9977973568281938	1	0.05019342526494341	-0.15581583916369535	-0.604222631056753	145		REACTOME
REACTOME_CLEC7A_DECTIN_1_SIGNALING	0.9946236559139785	1	0.04090557831720346	0.1716496586256586	0.6032621635691946	85		REACTOME
REACTOME_RRNA_MODIFICATION_IN_THE_NUCLEUS_AND_CYTOSOL	0.9933920704845814	1	0.05039643224429567	-0.17723200185482887	-0.6022517965938374	60		REACTOME
REACTOME_NUCLEAR_PORE_COMPLEX_NPC_DISASSEMBLY	0.9785867237687366	1	0.0497903187820785	-0.19713165467221933	-0.6008774120101323	36		REACTOME
REACTOME_INTERLEUKIN_1_FAMILY_SIGNALING	0.9981818181818182	1	0.041404427376027834	0.16219027264683128	0.5972018078423093	123		REACTOME
REACTOME_THE_ROLE_OF_NEF_IN_HIV_1_REPLICATION_AND_DISEASE_PATHOGENESIS	0.9610136452241715	1	0.04632277857946331	0.21632462357321397	0.594341754734926	25		REACTOME
REACTOME_CITRIC_ACID_CYCLE_TCA_CYCLE	0.9700854700854701	1	0.05009228744021063	-0.19706347020023093	-0.5909282910318606	33		REACTOME
REACTOME_RNA_POLYMERASE_I_TRANSCRIPTION_TERMINATION	0.9640831758034026	1	0.04477488932969301	0.20602125611548094	0.5900933033952777	28		REACTOME
REACTOME_ASYMMETRIC_LOCALIZATION_OF_PCP_PROTEINS	0.9792060491493384	1	0.044064034659756106	0.1861820949792387	0.5898888403131998	51		REACTOME
REACTOME_TIE2_SIGNALING	0.9390018484288355	1	0.04495430676400623	0.23141090189418365	0.589708107753562	16		REACTOME
REACTOME_ERK_MAPK_TARGETS	0.961864406779661	1	0.05009228744021063	-0.21456461700885557	-0.5857021134816949	22		REACTOME
REACTOME_ANTIGEN_PROCESSING_UBIQUITINATION_PROTEASOME_DEGRADATION	1	1	0.04115440187899028	0.1441608792685285	0.5849042692820282	283		REACTOME
REACTOME_APC_C_CDH1_MEDIATED_DEGRADATION_OF_CDC20_AND_OTHER_APC_C_CDH1_TARGETED_PROTEINS_IN_LATE_MITOSIS_EARLY_G1	0.9926873857404022	1	0.041908174859140085	0.17742399947822785	0.5818182376583207	61		REACTOME
REACTOME_BRANCHED_CHAIN_AMINO_ACID_CATABOLISM	0.9657794676806084	1	0.04495430676400623	0.2175643367825217	0.5807605423922528	21		REACTOME
REACTOME_MATURATION_OF_TCA_ENZYMES_AND_REGULATION_OF_TCA_CYCLE	0.9622641509433962	1	0.04959019569563381	-0.21587429964154856	-0.5798173118801145	20		REACTOME
REACTOME_FORMATION_OF_RNA_POL_II_ELONGATION_COMPLEX	0.9977876106194691	1	0.05039643224429567	-0.17401748217296598	-0.579448116174722	56		REACTOME
REACTOME_TRANSPORT_OF_MATURE_MRNAS_DERIVED_FROM_INTRONLESS_TRANSCRIPTS	0.9849785407725322	1	0.04959019569563381	-0.18086940018329908	-0.5784519162967738	43		REACTOME
REACTOME_AMINO_ACIDS_REGULATE_MTORC1	0.983271375464684	1	0.04310368287904025	0.18154848884887342	0.5774119431414342	52		REACTOME
REACTOME_DEGRADATION_OF_GLI1_BY_THE_PROTEASOME	0.9923224568138196	1	0.044152305844146505	0.18579948262444973	0.5758967976244088	46		REACTOME
REACTOME_DISASSEMBLY_OF_THE_DESTRUCTION_COMPLEX_AND_RECRUITMENT_OF_AXIN_TO_THE_MEMBRANE	0.9697542533081286	1	0.044507053776927666	0.20100855850835112	0.575735759199669	28		REACTOME
REACTOME_APC_CDC20_MEDIATED_DEGRADATION_OF_NEK2A	0.9695121951219512	1	0.047829963311422925	-0.20001219939748277	-0.5743394216144118	26		REACTOME
REACTOME_DEGRADATION_OF_BETA_CATENIN_BY_THE_DESTRUCTION_COMPLEX	0.9945848375451264	1	0.041237609054006544	0.168065723689897	0.5728928220345539	72		REACTOME
REACTOME_RESPIRATORY_SYNCYTIAL_VIRUS_RSV_GENOME_REPLICATION_TRANSCRIPTION_AND_TRANSLATION	0.9553903345724907	1	0.04441811530815725	0.21829901696252532	0.5623588396971707	17		REACTOME
REACTOME_NUCLEAR_ENVELOPE_BREAKDOWN	0.9924953095684803	1	0.04310368287904025	0.1761998276553183	0.5591002881542569	53		REACTOME
REACTOME_PTEN_REGULATION	1	1	0.05049830441007088	-0.14614427059859086	-0.5575427404927998	125		REACTOME
REACTOME_PYRUVATE_METABOLISM	0.9916839916839917	1	0.047829963311422925	-0.17017135899199787	-0.5534523709495294	46		REACTOME
REACTOME_MITOTIC_METAPHASE_AND_ANAPHASE	1	1	0.041320950607482164	0.14011870129275744	0.5532530857132464	217		REACTOME
REACTOME_FC_EPSILON_RECEPTOR_FCERI_SIGNALING	1	1	0.04199262189685937	0.15134980470754095	0.54951999193067	113		REACTOME
REACTOME_NEPHRIN_FAMILY_INTERACTIONS	0.9788583509513742	1	0.04919275210451909	-0.20738279737322557	-0.5488722329288911	19		REACTOME
REACTOME_TRAF6_MEDIATED_INDUCTION_OF_TAK1_COMPLEX_WITHIN_TLR4_COMPLEX	0.9783080260303688	1	0.05039643224429567	-0.2163074882161067	-0.5483114877680157	16		REACTOME
REACTOME_DOWNSTREAM_SIGNALING_EVENTS_OF_B_CELL_RECEPTOR_BCR	1	1	0.04098838733747214	0.16276142886778922	0.5472384665928427	68		REACTOME
REACTOME_MODULATION_OF_HOST_RESPONSES_BY_IFN_STIMULATED_GENES	0.9749478079331941	1	0.04879897016828393	-0.2084921349308895	-0.5467145148162101	18		REACTOME
REACTOME_RNA_POLYMERASE_II_TRANSCRIPTION_TERMINATION	1	1	0.04115440187899028	0.1626009830414696	0.5430509596716503	66		REACTOME
REACTOME_DDX58_IFIH1_MEDIATED_INDUCTION_OF_INTERFERON_ALPHA_BETA	0.9955654101995566	1	0.05060042438536184	-0.1566105483462372	-0.5399981993273548	65		REACTOME
REACTOME_BUTYRATE_RESPONSE_FACTOR_1_BRF1_BINDS_AND_DESTABILIZES_MRNA	0.9719827586206896	1	0.05039643224429567	-0.20878700832091981	-0.5376537870416721	17		REACTOME
REACTOME_TRNA_MODIFICATION_IN_THE_NUCLEUS_AND_CYTOSOL	0.9957356076759062	1	0.04879897016828393	-0.16710266881649194	-0.5350649517953603	44		REACTOME
REACTOME_MICRORNA_MIRNA_BIOGENESIS	0.9826923076923076	1	0.04468543976441472	0.19203408850229642	0.5292702074597887	24		REACTOME
REACTOME_SPRY_REGULATION_OF_FGF_SIGNALING	0.982646420824295	1	0.05019342526494341	-0.20875627016668907	-0.529170127303415	16		REACTOME
REACTOME_REGULATION_OF_TP53_ACTIVITY_THROUGH_PHOSPHORYLATION	1	1	0.05039643224429567	-0.144719542269917	-0.5271516219279498	90		REACTOME
REACTOME_MITOCHONDRIAL_PROTEIN_IMPORT	1	1	0.040822900367777595	0.15911484302046214	0.526723758923863	63		REACTOME
REACTOME_VIRAL_MESSENGER_RNA_SYNTHESIS	0.9924953095684803	1	0.04310368287904025	0.1697182851207696	0.5259664264190531	44		REACTOME
REACTOME_TRANSPORT_OF_MATURE_TRANSCRIPT_TO_CYTOPLASM	1	1	0.04049348298595027	0.14977179017649464	0.5237664287204459	82		REACTOME
REACTOME_REGULATION_OF_ORNITHINE_DECARBOXYLASE_ODC	0.9981132075471698	1	0.04310368287904025	0.17350309513627998	0.5236067088144498	38		REACTOME
REACTOME_DECTIN_1_MEDIATED_NONCANONICAL_NF_KB_SIGNALING	0.9961977186311787	1	0.04353782409140024	0.1676790154752536	0.5231580571740675	48		REACTOME
REACTOME_DNA_DAMAGE_RECOGNITION_IN_GG_NER	0.9981132075471698	1	0.04310368287904025	0.17283738458123965	0.5215976927074234	38		REACTOME
REACTOME_SUMOYLATION_OF_UBIQUITINYLATION_PROTEINS	0.9956803455723542	1	0.04939101059815013	-0.16557663262169064	-0.5143546251795373	39		REACTOME
REACTOME_REGULATION_OF_TP53_ACTIVITY_THROUGH_ACETYLATION	0.9961977186311787	1	0.04353782409140024	0.17743342955416957	0.5135825783463008	30		REACTOME
REACTOME_DEFECTIVE_CFTR_CAUSES_CYSTIC_FIBROSIS	0.9961612284069098	1	0.04397592780263451	0.1642613849301588	0.5099947090877329	47		REACTOME
REACTOME_HIV_INFECTION	1	1	0.040822900367777595	0.12885597896549117	0.5084202875859709	212		REACTOME
REACTOME_REGULATION_OF_GLUCOKINASE_BY_GLUCOKINASE_REGULATORY_PROTEIN	0.997920997920998	1	0.04754341942013011	-0.17147650866275282	-0.507343783702817	31		REACTOME
REACTOME_TGF_BETA_RECEPTOR_SIGNALING_IN_EMT_EPITHELIAL_TO_MESENCHYMAL_TRANSITION	0.9891540130151844	1	0.049890735672630714	-0.20004458514267742	-0.5070871332477035	16		REACTOME
REACTOME_FCERI_MEDIATED_NF_KB_ACTIVATION	1	1	0.05049830441007088	-0.1464637271116166	-0.504306205995255	66		REACTOME
REACTOME_HIV_TRANSCRIPTION_ELONGATION	0.9981308411214953	1	0.04267338611560842	0.16122738078866639	0.4986271821660191	42		REACTOME
REACTOME_DEADENYLATION_OF_MRNA	0.9961013645224172	1	0.04468543976441472	0.18142499561778197	0.49845666418901596	25		REACTOME
REACTOME_FORMATION_OF_TC_NER_PRE_INCISION_COMPLEX	1	1	0.048214971002556443	-0.14875128649599367	-0.4927337946221121	51		REACTOME
REACTOME_EXPORT_OF_VIRAL_RIBONUCLEOPROTEINS_FROM_NUCLEUS	0.9962546816479401	1	0.042845050912155014	0.16395662715571377	0.48666945435004294	33		REACTOME
REACTOME_PROCESSING_OF_INTRONLESS_PRE_MRNAS	0.9937106918238994	1	0.048118399265797474	-0.17959370000347397	-0.48237116015905845	20		REACTOME
REACTOME_INTERACTIONS_OF_REV_WITH_HOST_CELLULAR_PROTEINS	0.9962406015037594	1	0.04301731969275082	0.1573772636435547	0.4745443776899739	37		REACTOME
REACTOME_M_DECAY_DEGRADATION_OF_MATERNAL_MRNAS_BY_MATERNALLY_STORED_FACTORS	0.9980916030534351	1	0.043625124000060564	0.16534792519863506	0.47389894564951895	29		REACTOME
REACTOME_HH_MUTANTS_ABROGATE_LIGAND_SECRETION	0.9980694980694981	1	0.044152305844146505	0.15164714377467226	0.46650688045052663	45		REACTOME
REACTOME_INTERACTIONS_OF_VPR_WITH_HOST_CELLULAR_PROTEINS	0.9936170212765958	1	0.04879897016828393	-0.14953910143359783	-0.4621760671590393	37		REACTOME
REACTOME_BUDDING_AND_MATURATION_OF_HIV_VIRION	0.9978858350951374	1	0.04831175810550189	-0.16012687608733583	-0.4591637888392479	28		REACTOME
REACTOME_REGULATION_OF_RAS_BY_GAPS	1	1	0.041908174859140085	0.14329995122235917	0.4587891347269305	54		REACTOME
REACTOME_POSTMITOTIC_NUCLEAR_PORE_COMPLEX_NPC_REFORMATION	0.9957805907172996	1	0.04831175810550189	-0.16005665722379603	-0.45833970274504565	27		REACTOME
REACTOME_ISG15_ANTIVIRAL_MECHANISM	1	1	0.04115440187899028	0.13188703615555547	0.45108545154204033	73		REACTOME
REACTOME_REGULATION_OF_PTEN_STABILITY_AND_ACTIVITY	1	1	0.041320950607482164	0.1386017306855084	0.4490310821879599	56		REACTOME
REACTOME_SNRNP_ASSEMBLY	1	1	0.041908174859140085	0.1349751160039473	0.43213634165882286	54		REACTOME
REACTOME_INFECTION_WITH_MYCOBACTERIUM_TUBERCULOSIS	1	1	0.04735342452541926	-0.1526086217640061	-0.42784012185664344	24		REACTOME
REACTOME_DEGRADATION_OF_CRY_AND_PER_PROTEINS	1	1	0.04336369878832656	0.13671035283038502	0.42653591673121866	48		REACTOME
REACTOME_MRNA_CAPPING	1	1	0.04353782409140024	0.14793549331537498	0.4239936740789318	29		REACTOME
REACTOME_APC_C_MEDIATED_DEGRADATION_OF_CELL_CYCLE_PROTEINS	1	1	0.04115440187899028	0.12260704803714167	0.4218860852244612	75		REACTOME
REACTOME_DOWNREGULATION_OF_SMAD2_3_SMAD4_TRANSCRIPTIONAL_ACTIVITY	1	1	0.04336369878832656	0.14562303217557138	0.42150711125438406	30		REACTOME
REACTOME_RESPONSE_OF_MTB_TO_PHAGOCYTOSIS	0.9957983193277311	1	0.048118399265797474	-0.15258269143633893	-0.4155034530595067	21		REACTOME
REACTOME_ACTIVATION_OF_APC_C_AND_APC_C_CDC20_MEDIATED_DEGRADATION_OF_MITOTIC_PROTEINS	1	1	0.04107132824974676	0.12341802607667138	0.4097182352402881	64		REACTOME
REACTOME_SUMOYLATION_OF_SUMOYLATION_PROTEINS	1	1	0.04345068267231251	0.13633379632929865	0.4082664520826157	35		REACTOME
REACTOME_TRAF6_MEDIATED_IRF7_ACTIVATION	1	1	0.049093966819213915	-0.15885834061578996	-0.39919932997763174	15		REACTOME
REACTOME_PROCESSING_OF_CAPPED_INTRONLESS_PRE_MRNA	1	1	0.0477342401407188	-0.1359927470534905	-0.3952099271979821	29		REACTOME
REACTOME_TRANSPORT_OF_THE_SLBP_DEPENDANT_MATURE_MRNA	1	1	0.04879897016828393	-0.12774447584048845	-0.38937820599768325	36		REACTOME
REACTOME_NUCLEAR_IMPORT_OF_REV_PROTEIN	1	1	0.04802204159682506	-0.1211245253074874	-0.36597606323815385	34		REACTOME
